#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	prediction	combined_score
PLCG1	5-fluorouracil	1843693	-100003385	9606.ENSP00000244007	-1.CID100003385	0	0	0	0	0	0	0.7	0	0	0.7
FLT3	pazopanib	1843598	-110113978	9606.ENSP00000241453	-1.CID110113978	0	0	0	0	0	0.578	0	0.311	0	0.7
ACHE	cisplatin	1848506	-100002767	9606.ENSP00000303211	-1.CID100002767	0	0	0	0	0	0	0.7	0	0	0.7
VEGFA	Co-protoporphy.	1855611	-100004972	9606.ENSP00000361125	-1.CID100004972	0	0	0	0	0	0	0.7	0	0	0.7
DHFR	cefazolin	1859928	-100002617	9606.ENSP00000396308	-1.CID100002617	0	0	0	0	0	0	0.7	0	0	0.7
MTOR	pravastatin	1854147	-100004889	9606.ENSP00000354558	-1.CID100004889	0	0	0	0	0	0	0.7	0	0	0.7
phenytoin	disopyramide	-100001775	-100003114	-1.CID100001775	-1.CID100003114	0	0	0	0	0	0.441	0	0.48	0	0.7
POMC	triamcinolone	1845600	-100005544	9606.ENSP00000264708	-1.CID100005544	0	0	0	0	0	0	0.7	0	0	0.7
CYP2A6	dexamethasone	1848249	-100003003	9606.ENSP00000301141	-1.CID100003003	0	0	0	0	0	0	0.7	0	0	0.7
levofloxacin	sulfamethoxazo.	-100004583	-100005329	-1.CID100004583	-1.CID100005329	0	0	0	0	0	0	0	0.7	0	0.7
NR3C1	mitoxantrone	1843294	-100004212	9606.ENSP00000231509	-1.CID100004212	0	0	0	0	0	0	0.7	0	0	0.7
RAF1	nicotine	1844086	-100000942	9606.ENSP00000251849	-1.CID100000942	0	0	0	0	0	0	0.7	0	0	0.7
